,hour,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,click
3919610,14102121.0,0.0,69bc54b5,891d02ac,50e219e0,ecad2386,7801e8d9,07d7df22,f5f2f0c5,df469295,d002cb2f,0.0,0.0,
3919614,,,,,,,,,,,,,,0.0
3919618,,,,,,,,,,,,,,0.0
3919621,,,,,,,,,,,,,,1.0
3919623,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,5ac75b8b,b11db1c9,4ea23a13,1.0,0.0,
3919627,,,,,,,,,,,,,,0.0
3919629,,,,,,,,,,,,,,0.0
3919639,,,,,,,,,,,,,,0.0
3919644,,,,,,,,,,,,,,0.0
3919645,,,,,,,,,,,,,,0.0
3919656,,,,,,,,,,,,,,0.0
3919657,,,,,,,,,,,,,,0.0
3919669,14102121.0,0.0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0678bb15,86030d43,1.0,0.0,
3919674,,,,,,,,,,,,,,0.0
3919675,,,,,,,,,,,,,,0.0
3919684,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3cee917c,a0f5f879,1.0,0.0,
3919686,,,,,,,,,,,,,,0.0
3919694,,,,,,,,,,,,,,0.0
3919703,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,7e5b53ce,5096d134,1.0,0.0,
3919704,,,,,,,,,,,,,,1.0
3919705,,,,,,,,,,,,,,1.0
3919710,,,,,,,,,,,,,,0.0
3919712,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,5ab7610b,2692a96a,1.0,2.0,
3919719,,,,,,,,,,,,,,0.0
3919720,,,,,,,,,,,,,,0.0
3919723,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,9cb67dcc,7801e8d9,8ded1f7a,eb016722,56f2a70d,2692a96a,1.0,0.0,
3919738,,,,,,,,,,,,,,1.0
3919747,,,,,,,,,,,,,,0.0
3919748,,,,,,,,,,,,,,0.0
3919751,,,,,,,,,,,,,,0.0
3919755,,,,,,,,,,,,,,0.0
3919769,14102121.0,0.0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,36e86e71,da656fc6,1.0,0.0,
3919775,,,,,,,,,,,,,,1.0
3919776,,,,,,,,,,,,,,0.0
3919784,,,,,,,,,,,,,,0.0
3919792,,,,,,,,,,,,,,0.0
3919806,14102121.0,0.0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7baf1964,1a7697fd,1.0,0.0,
3919809,,,,,,,,,,,,,,0.0
3919838,,,,,,,,,,,,,,0.0
3919841,,,,,,,,,,,,,,1.0
3919842,,,,,,,,,,,,,,0.0
3919844,,,,,,,,,,,,,,0.0
3919845,,,,,,,,,,,,,,0.0
3919854,,,,,,,,,,,,,,0.0
3919862,,,,,,,,,,,,,,0.0
3919866,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,3086f30e,4d70e16a,96a7c171,1.0,3.0,
3919876,,,,,,,,,,,,,,0.0
3919880,,,,,,,,,,,,,,1.0
3919883,14102121.0,1.0,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b69e5263,5ef191d3,1.0,0.0,
3919896,,,,,,,,,,,,,,0.0
3919909,,,,,,,,,,,,,,0.0
3919913,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c8362c6,1ccc7835,1.0,0.0,
3919914,,,,,,,,,,,,,,0.0
3919918,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,b0302f74,2347f47a,8ded1f7a,4fe33e89,01a675e0,2cd8ff6d,1.0,0.0,
3919923,14102121.0,0.0,ee34d2b3,38b1b595,50e219e0,ecad2386,7801e8d9,07d7df22,dac3e890,2d1f0249,bdc1009e,0.0,0.0,
3919924,,,,,,,,,,,,,,0.0
3919948,,,,,,,,,,,,,,0.0
3919952,,,,,,,,,,,,,,0.0
3919954,,,,,,,,,,,,,,0.0
3919956,,,,,,,,,,,,,,0.0
3919959,,,,,,,,,,,,,,0.0
3919962,,,,,,,,,,,,,,0.0
3919969,,,,,,,,,,,,,,0.0
3919975,,,,,,,,,,,,,,1.0
3919978,,,,,,,,,,,,,,1.0
3919981,,,,,,,,,,,,,,0.0
3919982,,,,,,,,,,,,,,1.0
3919992,,,,,,,,,,,,,,0.0
3919994,,,,,,,,,,,,,,0.0
3919995,,,,,,,,,,,,,,0.0
3920002,,,,,,,,,,,,,,0.0
3920003,,,,,,,,,,,,,,0.0
3920004,,,,,,,,,,,,,,0.0
3920006,,,,,,,,,,,,,,0.0
3920009,,,,,,,,,,,,,,0.0
3920013,,,,,,,,,,,,,,0.0
3920016,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,8aa178db,30233624,b7e932e7,1.0,0.0,
3920022,,,,,,,,,,,,,,0.0
3920024,,,,,,,,,,,,,,0.0
3920033,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,6394f6f6,f60c2fd3,1.0,0.0,
3920037,14102121.0,0.0,5abb07e8,82ef09a5,50e219e0,ecad2386,7801e8d9,07d7df22,2497f81f,1376078d,0e88538f,0.0,0.0,
3920041,,,,,,,,,,,,,,0.0
3920048,,,,,,,,,,,,,,0.0
3920049,,,,,,,,,,,,,,0.0
3920068,,,,,,,,,,,,,,0.0
3920073,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4f469bd6,d787e91b,1.0,0.0,
3920078,,,,,,,,,,,,,,0.0
3920083,,,,,,,,,,,,,,0.0
3920084,14102121.0,0.0,addf1d39,db11867b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d8241482,5ec45883,1.0,0.0,
3920088,,,,,,,,,,,,,,1.0
3920091,,,,,,,,,,,,,,0.0
3920100,,,,,,,,,,,,,,0.0
3920106,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,15bd8c0d,e4d304c6,1.0,0.0,
3920109,,,,,,,,,,,,,,0.0
3920112,,,,,,,,,,,,,,0.0
3920114,,,,,,,,,,,,,,0.0
3920116,,,,,,,,,,,,,,0.0
3920121,,,,,,,,,,,,,,0.0
3920135,14102121.0,0.0,f0a617e4,fdfb56e9,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,43530a6b,542422a7,1.0,0.0,
3920138,,,,,,,,,,,,,,0.0
3920151,,,,,,,,,,,,,,0.0
3920154,,,,,,,,,,,,,,0.0
3920165,,,,,,,,,,,,,,0.0
3920167,,,,,,,,,,,,,,0.0
3920168,,,,,,,,,,,,,,0.0
3920176,,,,,,,,,,,,,,0.0
3920180,,,,,,,,,,,,,,0.0
3920181,,,,,,,,,,,,,,0.0
3920185,,,,,,,,,,,,,,0.0
3920187,,,,,,,,,,,,,,1.0
3920190,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,82f3db2c,1aa0e912,1.0,0.0,
3920192,,,,,,,,,,,,,,1.0
3920218,,,,,,,,,,,,,,0.0
3920230,,,,,,,,,,,,,,0.0
3920237,,,,,,,,,,,,,,0.0
3920247,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,dea05dd4,9b5ce758,1.0,0.0,
3920248,,,,,,,,,,,,,,0.0
3920255,14102121.0,0.0,d1a51189,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d5e885b6,52a3ae7e,3ec634b5,0.0,0.0,
3920257,,,,,,,,,,,,,,0.0
3920263,,,,,,,,,,,,,,0.0
3920268,,,,,,,,,,,,,,0.0
3920271,,,,,,,,,,,,,,0.0
3920274,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,b6fe6b38,24db0c32,b3f4c8ce,1.0,0.0,
3920282,,,,,,,,,,,,,,0.0
3920284,,,,,,,,,,,,,,0.0
3920316,,,,,,,,,,,,,,0.0
3920327,,,,,,,,,,,,,,0.0
3920333,,,,,,,,,,,,,,0.0
3920334,,,,,,,,,,,,,,0.0
3920337,14102121.0,0.0,4d7eb527,776736cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,716c8085,9b5c32a1,1.0,0.0,
3920342,,,,,,,,,,,,,,0.0
3920344,,,,,,,,,,,,,,0.0
3920347,,,,,,,,,,,,,,0.0
3920348,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,68e063f5,20ff3e78,2db63e92,1.0,0.0,
3920357,,,,,,,,,,,,,,0.0
3920360,,,,,,,,,,,,,,0.0
3920365,,,,,,,,,,,,,,0.0
3920385,,,,,,,,,,,,,,0.0
3920386,,,,,,,,,,,,,,0.0
3920387,,,,,,,,,,,,,,0.0
3920391,,,,,,,,,,,,,,0.0
3920396,,,,,,,,,,,,,,0.0
3920399,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4a580158,7993200e,c9e27f06,1.0,0.0,
3920412,,,,,,,,,,,,,,0.0
3920448,,,,,,,,,,,,,,0.0
3920459,,,,,,,,,,,,,,1.0
3920461,,,,,,,,,,,,,,0.0
3920466,,,,,,,,,,,,,,0.0
3920468,14102121.0,1.0,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,301f79b2,d4897fef,1.0,0.0,
3920490,,,,,,,,,,,,,,0.0
3920498,,,,,,,,,,,,,,0.0
3920513,,,,,,,,,,,,,,0.0
3920518,,,,,,,,,,,,,,0.0
3920526,,,,,,,,,,,,,,0.0
3920530,,,,,,,,,,,,,,0.0
3920536,,,,,,,,,,,,,,0.0
3920546,,,,,,,,,,,,,,1.0
3920549,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,72df79b0,99e427c9,1.0,0.0,
3920552,14102121.0,1.0,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6dcae41d,d787e91b,1.0,0.0,
3920560,,,,,,,,,,,,,,0.0
3920566,,,,,,,,,,,,,,0.0
3920575,,,,,,,,,,,,,,0.0
3920579,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a5753054,898353f5,76dc4769,1.0,0.0,
3920586,,,,,,,,,,,,,,0.0
3920597,14102121.0,1.0,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80e2134e,1f0bc64f,1.0,0.0,
3920599,,,,,,,,,,,,,,0.0
3920602,,,,,,,,,,,,,,0.0
3920606,14102121.0,0.0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba418816,b8353729,1.0,0.0,
3920619,,,,,,,,,,,,,,0.0
3920622,,,,,,,,,,,,,,0.0
3920623,,,,,,,,,,,,,,0.0
3920630,,,,,,,,,,,,,,1.0
3920657,,,,,,,,,,,,,,0.0
3920671,,,,,,,,,,,,,,0.0
3920672,,,,,,,,,,,,,,0.0
3920689,,,,,,,,,,,,,,0.0
3920690,,,,,,,,,,,,,,0.0
3920695,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e491c557,8f6f861f,1.0,2.0,
3920711,,,,,,,,,,,,,,0.0
3920712,,,,,,,,,,,,,,1.0
3920714,,,,,,,,,,,,,,0.0
3920717,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2075f3a2,906eac59,ab4085d5,1.0,0.0,
3920720,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a0e622e5,88a7bad6,ef726eae,1.0,0.0,
3920722,,,,,,,,,,,,,,0.0
3920733,,,,,,,,,,,,,,0.0
3920748,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,0802a980,ba457764,dfeda01b,1.0,0.0,
3920749,,,,,,,,,,,,,,0.0
3920755,,,,,,,,,,,,,,0.0
3920756,,,,,,,,,,,,,,1.0
3920757,,,,,,,,,,,,,,0.0
3920766,14102121.0,0.0,f84e52b6,d7e2f29b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a19dc929,0566c713,1.0,0.0,
3920770,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,9aaaa126,9b5ce758,1.0,0.0,
3920773,,,,,,,,,,,,,,0.0
3920789,,,,,,,,,,,,,,0.0
3920790,,,,,,,,,,,,,,0.0
3920800,,,,,,,,,,,,,,0.0
3920803,,,,,,,,,,,,,,0.0
3920805,,,,,,,,,,,,,,0.0
3920814,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54bff427,c144e605,1.0,0.0,
3920818,,,,,,,,,,,,,,1.0
3920843,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,d45f91c2,054c8edf,1.0,2.0,
3920846,,,,,,,,,,,,,,0.0
3920850,,,,,,,,,,,,,,0.0
3920859,,,,,,,,,,,,,,0.0
3920862,,,,,,,,,,,,,,0.0
3920867,,,,,,,,,,,,,,0.0
3920876,,,,,,,,,,,,,,0.0
3920886,,,,,,,,,,,,,,0.0
3920892,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ddfe742d,dcaca180,be6db1d7,1.0,0.0,
3920893,,,,,,,,,,,,,,0.0
3920894,,,,,,,,,,,,,,0.0
3920897,,,,,,,,,,,,,,1.0
3920903,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ca294e1,8a4875bd,1.0,0.0,
3920905,,,,,,,,,,,,,,0.0
3920906,,,,,,,,,,,,,,0.0
3920907,,,,,,,,,,,,,,0.0
3920918,,,,,,,,,,,,,,0.0
3920924,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,8a4875bd,1.0,0.0,
3920927,,,,,,,,,,,,,,1.0
3920946,,,,,,,,,,,,,,0.0
3920947,,,,,,,,,,,,,,1.0
3920949,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,067b4197,e6afd8d1,37d3900c,0.0,0.0,
3920954,,,,,,,,,,,,,,0.0
3920956,,,,,,,,,,,,,,0.0
3920959,,,,,,,,,,,,,,0.0
3920962,,,,,,,,,,,,,,0.0
3920964,,,,,,,,,,,,,,1.0
3920966,,,,,,,,,,,,,,0.0
3920970,,,,,,,,,,,,,,0.0
3920974,,,,,,,,,,,,,,0.0
3920976,,,,,,,,,,,,,,1.0
3920978,,,,,,,,,,,,,,0.0
3920980,,,,,,,,,,,,,,0.0
3920981,,,,,,,,,,,,,,1.0
3920988,,,,,,,,,,,,,,0.0
3920989,,,,,,,,,,,,,,0.0
3920991,,,,,,,,,,,,,,0.0
3920997,,,,,,,,,,,,,,1.0
3920998,,,,,,,,,,,,,,0.0
3920999,,,,,,,,,,,,,,1.0
3921000,,,,,,,,,,,,,,0.0
3921011,,,,,,,,,,,,,,0.0
3921013,,,,,,,,,,,,,,0.0
3921023,,,,,,,,,,,,,,0.0
3921026,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7d2e2f2,85d08506,1.0,0.0,
3921028,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e4ec605,3bd9e8e7,1.0,0.0,
3921031,,,,,,,,,,,,,,1.0
3921034,14102121.0,1.0,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,0781abe6,685eedfa,9c1fabc1,4.0,0.0,
3921037,,,,,,,,,,,,,,0.0
3921050,,,,,,,,,,,,,,0.0
3921052,,,,,,,,,,,,,,0.0
3921053,,,,,,,,,,,,,,0.0
3921054,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,e03e3600,6ab056ff,a0f5f879,1.0,0.0,
3921060,,,,,,,,,,,,,,0.0
3921065,,,,,,,,,,,,,,0.0
3921066,,,,,,,,,,,,,,0.0
3921073,,,,,,,,,,,,,,0.0
3921074,,,,,,,,,,,,,,1.0
3921076,,,,,,,,,,,,,,0.0
3921083,,,,,,,,,,,,,,1.0
3921092,,,,,,,,,,,,,,0.0
3921094,,,,,,,,,,,,,,0.0
3921098,,,,,,,,,,,,,,0.0
3921110,14102121.0,0.0,5e03b073,7405f3ba,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdff6336,fce66524,1.0,0.0,
3921112,,,,,,,,,,,,,,0.0
3921113,,,,,,,,,,,,,,1.0
3921115,,,,,,,,,,,,,,0.0
3921133,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,d17a0181,1.0,0.0,
3921142,14102121.0,0.0,ceea3181,6225315b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,8ce34352,1.0,0.0,
3921167,,,,,,,,,,,,,,0.0
3921175,14102121.0,0.0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2cbe1466,76dc4769,1.0,0.0,
3921178,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c8c3557e,9b5ce758,1.0,0.0,
3921182,,,,,,,,,,,,,,0.0
3921188,,,,,,,,,,,,,,0.0
3921190,,,,,,,,,,,,,,0.0
3921205,,,,,,,,,,,,,,0.0
3921209,,,,,,,,,,,,,,0.0
3921215,,,,,,,,,,,,,,1.0
3921216,,,,,,,,,,,,,,0.0
3921219,,,,,,,,,,,,,,0.0
3921221,,,,,,,,,,,,,,0.0
3921227,,,,,,,,,,,,,,0.0
3921229,,,,,,,,,,,,,,0.0
3921233,,,,,,,,,,,,,,0.0
3921251,,,,,,,,,,,,,,0.0
3921257,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a444551f,158e4944,1.0,0.0,
3921258,,,,,,,,,,,,,,0.0
3921261,,,,,,,,,,,,,,0.0
3921271,,,,,,,,,,,,,,0.0
3921275,,,,,,,,,,,,,,0.0
3921276,,,,,,,,,,,,,,0.0
3921279,,,,,,,,,,,,,,0.0
3921298,,,,,,,,,,,,,,0.0
3921300,,,,,,,,,,,,,,0.0
3921301,,,,,,,,,,,,,,0.0
3921305,,,,,,,,,,,,,,0.0
3921306,,,,,,,,,,,,,,0.0
3921308,,,,,,,,,,,,,,0.0
3921317,,,,,,,,,,,,,,0.0
3921318,,,,,,,,,,,,,,0.0
3921323,,,,,,,,,,,,,,0.0
3921326,,,,,,,,,,,,,,0.0
3921328,,,,,,,,,,,,,,0.0
3921329,,,,,,,,,,,,,,1.0
3921332,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3b5b0972,8a4875bd,1.0,0.0,
3921340,,,,,,,,,,,,,,0.0
3921346,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,b746b6ce,d9b5648e,cef3e649,a99f214a,c6df719b,aad45b01,1.0,0.0,
3921350,,,,,,,,,,,,,,1.0
3921351,,,,,,,,,,,,,,0.0
3921370,,,,,,,,,,,,,,0.0
3921389,,,,,,,,,,,,,,0.0
3921403,,,,,,,,,,,,,,0.0
3921406,,,,,,,,,,,,,,1.0
3921407,,,,,,,,,,,,,,0.0
3921417,,,,,,,,,,,,,,0.0
3921437,,,,,,,,,,,,,,0.0
3921448,,,,,,,,,,,,,,0.0
3921451,,,,,,,,,,,,,,0.0
3921459,,,,,,,,,,,,,,0.0
3921470,,,,,,,,,,,,,,0.0
3921480,,,,,,,,,,,,,,0.0
3921487,,,,,,,,,,,,,,0.0
3921492,,,,,,,,,,,,,,0.0
3921499,,,,,,,,,,,,,,0.0
3921504,,,,,,,,,,,,,,0.0
3921508,,,,,,,,,,,,,,0.0
3921512,,,,,,,,,,,,,,0.0
3921519,,,,,,,,,,,,,,0.0
3921522,,,,,,,,,,,,,,1.0
3921532,14102121.0,0.0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17fa45b3,ecb851b2,1.0,0.0,
3921541,,,,,,,,,,,,,,0.0
3921548,,,,,,,,,,,,,,0.0
3921555,,,,,,,,,,,,,,1.0
3921556,,,,,,,,,,,,,,0.0
3921559,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,994f2da3,6f287eb2,a0f5f879,1.0,0.0,
3921563,,,,,,,,,,,,,,0.0
3921565,,,,,,,,,,,,,,0.0
3921574,,,,,,,,,,,,,,0.0
3921578,,,,,,,,,,,,,,0.0
3921579,,,,,,,,,,,,,,0.0
3921586,,,,,,,,,,,,,,0.0
3921587,,,,,,,,,,,,,,0.0
3921599,,,,,,,,,,,,,,0.0
3921605,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,a9df804f,bf2f8758,cd63b0bb,1.0,0.0,
3921637,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,9a02354f,b12d1f67,ef726eae,1.0,0.0,
3921642,,,,,,,,,,,,,,1.0
3921647,,,,,,,,,,,,,,0.0
3921652,14102121.0,1.0,c28f420d,8636aeef,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94abeb39,5ec45883,1.0,0.0,
3921664,,,,,,,,,,,,,,0.0
3921676,14102121.0,1.0,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76d32239,68b6db2c,1.0,0.0,
3921681,,,,,,,,,,,,,,0.0
3921683,14102121.0,0.0,d8f4e9e8,8527bd1d,50e219e0,ecad2386,7801e8d9,07d7df22,69278541,48c178e5,0e88538f,0.0,0.0,
3921690,,,,,,,,,,,,,,0.0
3921695,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,84a44a9f,d787e91b,1.0,0.0,
3921699,,,,,,,,,,,,,,1.0
3921704,,,,,,,,,,,,,,0.0
3921710,,,,,,,,,,,,,,0.0
3921712,,,,,,,,,,,,,,1.0
3921718,14102121.0,1.0,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,7b70d485,e018588c,958eb7b8,4.0,0.0,
3921720,,,,,,,,,,,,,,0.0
3921730,,,,,,,,,,,,,,0.0
3921734,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,73ed8377,f07e20f8,1.0,2.0,
3921739,,,,,,,,,,,,,,0.0
3921740,,,,,,,,,,,,,,0.0
3921743,,,,,,,,,,,,,,0.0
3921744,,,,,,,,,,,,,,0.0
3921748,,,,,,,,,,,,,,0.0
3921759,,,,,,,,,,,,,,0.0
3921768,,,,,,,,,,,,,,0.0
3921777,,,,,,,,,,,,,,0.0
3921785,,,,,,,,,,,,,,0.0
3921786,,,,,,,,,,,,,,1.0
3921788,,,,,,,,,,,,,,0.0
3921793,,,,,,,,,,,,,,0.0
3921805,,,,,,,,,,,,,,0.0
3921815,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,81b1cf78,72a00661,1.0,0.0,
3921817,14102121.0,1.0,85f751fd,c4e18dd6,50e219e0,aecfd81b,7801e8d9,0f2161f8,dd84b05d,b2712bec,f07e20f8,4.0,0.0,
3921819,,,,,,,,,,,,,,0.0
3921820,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,f7853e5a,1f0bc64f,1.0,0.0,
3921821,,,,,,,,,,,,,,0.0
3921824,,,,,,,,,,,,,,0.0
3921830,,,,,,,,,,,,,,0.0
3921861,,,,,,,,,,,,,,0.0
3921862,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d4ea3bb8,9b5ce758,1.0,0.0,
3921865,,,,,,,,,,,,,,0.0
3921878,,,,,,,,,,,,,,0.0
3921880,,,,,,,,,,,,,,0.0
3921884,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5d70241d,57b3c6c3,1.0,0.0,
3921903,,,,,,,,,,,,,,0.0
3921922,,,,,,,,,,,,,,1.0
3921924,,,,,,,,,,,,,,0.0
3921926,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,eadf1b5a,c27e1f20,be74e6fe,1.0,0.0,
3921930,,,,,,,,,,,,,,0.0
3921931,14102121.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,395738ad,c6263d8a,1.0,0.0,
3921932,,,,,,,,,,,,,,0.0
3921939,,,,,,,,,,,,,,0.0
3921948,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1823029,1d5bfd2d,1.0,0.0,
3921950,,,,,,,,,,,,,,0.0
3921955,,,,,,,,,,,,,,0.0
3921958,,,,,,,,,,,,,,0.0
3921967,,,,,,,,,,,,,,1.0
3921968,14102121.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8664de71,be87996b,1.0,2.0,
3921969,,,,,,,,,,,,,,0.0
3921981,,,,,,,,,,,,,,0.0
3921982,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,23c3ff8b,10ce9a37,1.0,0.0,
3921983,,,,,,,,,,,,,,0.0
3921986,,,,,,,,,,,,,,0.0
3921988,,,,,,,,,,,,,,0.0
3921989,,,,,,,,,,,,,,0.0
3921994,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,0e5cd3c6,cd5b1559,1.0,2.0,
3921997,,,,,,,,,,,,,,1.0
3921998,14102121.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7968387f,e1ca6300,1.0,0.0,
3922002,14102121.0,1.0,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e9581b04,8a4875bd,1.0,0.0,
3922003,,,,,,,,,,,,,,1.0
3922009,,,,,,,,,,,,,,0.0
3922020,,,,,,,,,,,,,,1.0
3922038,,,,,,,,,,,,,,0.0
3922040,14102121.0,0.0,85f751fd,c4e18dd6,50e219e0,a0fc55e5,2347f47a,0f2161f8,7d510d37,82efb286,cd5b1559,1.0,2.0,
3922043,,,,,,,,,,,,,,0.0
3922048,,,,,,,,,,,,,,0.0
3922070,,,,,,,,,,,,,,0.0
3922076,,,,,,,,,,,,,,0.0
3922081,,,,,,,,,,,,,,0.0
3922083,,,,,,,,,,,,,,0.0
3922088,,,,,,,,,,,,,,0.0
3922095,14102121.0,1.0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2b32c84,f39b265e,1.0,0.0,
